Game;Time;Subject;Group;GrSubject;Type;Gain;Penalty;x;s1;s2;s3;AcceptAdvice;CalcCount;CalcAdviceCount;UseHelp;
43;35;1;4;2;9;8,630583704;0,2223;69,37354988;;26;;0;0;0;;
43;36;5;4;1;1;1,367751267;0,0026;0,877862595;;0,2;;0;1;0;;
43;36;1;4;2;9;6,887068163;0,0774;39,50381679;;9;;0;0;0;;
43;36;3;4;3;25;9,902697786;0,0782;74,61832061;;17;;0;0;0;;
43;37;5;4;1;1;1,308011555;0,00705;0,729386892;;0,3;;0;0;0;;
43;37;1;4;2;9;8,792499183;0,2595;72,93868922;;30;;0;2;0;;
43;37;3;4;3;25;7,886891288;0,25755;41,33192389;;17;;0;0;0;;
43;38;5;4;1;1;1,394332216;0,0094;0,970464135;;0,4;;0;6;0;;
43;38;1;4;2;9;8,78249546;0,261;72,78481013;;30;;0;0;0;;
43;38;3;4;3;25;7,880686296;0,2584;41,24472574;;17;;0;0;0;;
43;39;1;4;2;9;9,462907933;0,875;97,87234043;;100;;0;1;0;;
43;39;5;4;1;1;1,191144077;0,02925;0,489361702;;0,5;;0;0;0;;
43;39;3;4;3;25;5,598524432;0,85425;16,63829787;;17;;0;2;0;;
43;40;3;4;3;25;3,748070366;2,15;9,787234043;;20;;0;3;0;;
43;40;1;4;2;9;0,861581321;6,75;48,93617021;;100;;0;0;0;;
43;40;5;4;1;1;0,668130267;6,9;56,27659574;;115;;0;1;0;;
43;41;5;4;1;1;6,588913351;1,175;59,27835052;;50;;0;3;0;;
43;41;3;4;3;25;6,039720171;0,68;20,15463918;;17;;0;1;0;;
43;41;1;4;2;9;5,670852778;1,005;35,56701031;;30;;0;4;0;;
43;42;3;4;3;25;8,159103483;0,2227;45,25462963;;17;;0;5;0;;
43;42;5;4;1;1;1,233604442;0,0043;0,532407407;;0,2;;0;0;0;;
43;42;1;4;2;9;8,620209302;0,2236;69,21296296;;26;;0;1;0;;
43;43;1;4;2;9;8,505208588;0,2225;67,1728972;;25;;0;1;0;;
43;43;3;4;3;25;8,265145373;0,221375;47,02102804;;17,5;;0;1;0;;
43;43;5;4;1;1;1,337527811;0,006375;0,806074766;;0,3;;0;0;0;;
43;44;5;4;1;1;7,032687481;1,55125;72,68398268;;73;;0;8;0;;
43;44;1;4;2;9;4,690414272;1,13125;24,89177489;;25;;0;0;0;;
43;44;3;4;3;25;5,655889473;0,8575;17,42424242;;17,5;;0;0;0;;
43;45;5;4;1;1;1,265139111;0,00375;0,610079576;;0,2;;0;3;0;;
43;45;3;4;3;25;8,676608846;0,17675;53,38196286;;17,5;;0;0;0;;
43;45;1;4;2;9;8,190075807;0,177;61,00795756;;20;;0;0;0;;
43;46;5;4;1;1;1,427545772;0,004875;1,051829268;;0,3;;0;1;0;;
43;46;3;4;3;25;9,158955964;0,133875;61,35670732;;17,5;;0;0;0;;
43;46;1;4;2;9;7,714522898;0,1335;52,59146341;;15;;0;0;0;;
43;47;3;4;3;25;9,148041216;0,13475;61,17021277;;17,5;;0;0;0;;
43;47;5;4;1;1;1,542104627;0,0065;1,398176292;;0,4;;0;0;0;;
43;47;1;4;2;9;7,703582031;0,13425;52,43161094;;15;;0;0;0;;
43;48;1;4;2;9;7,692689779;0,135;52,27272727;;15;;0;0;0;;
43;48;5;4;1;1;1,647901643;0,008125;1,742424242;;0,5;;0;0;0;;
43;48;3;4;3;25;9,137176545;0,135625;60,98484848;;17,5;;0;0;0;;
43;49;5;4;1;1;1,746550699;0,00975;2,084592145;;0,6;;0;0;0;;
43;49;3;4;3;25;9,126361557;0,1365;60,80060423;;17,5;;0;0;0;;
43;49;1;4;2;9;7,68184577;0,13575;52,11480363;;15;;0;0;0;;
43;50;1;4;2;9;7,725512758;0,13275;52,75229358;;15;;0;0;0;;
43;50;5;4;1;1;1,301879846;0,00325;0,703363914;;0,2;;0;0;0;;
43;50;3;4;3;25;9,169921181;0,133;61,54434251;;17,5;;0;0;0;;
43;51;3;4;3;25;7,16931816;0,39375;32,2;;17,5;;0;0;0;;
43;51;5;4;1;1;7,009165926;0,4875;55,2;;30;;0;0;0;;
43;51;1;4;2;9;5,693543385;0,35625;27,6;;15;;0;0;0;;
43;52;3;4;3;25;8,52505748;0,413875;54,90451389;;27,5;;0;0;0;;
43;52;5;4;1;1;1,092411619;0,002875;0,199652778;;0,1;;0;0;0;;
43;52;1;4;2;9;7,886351398;0,414;59,89583333;;30;;0;0;0;;
43;53;5;4;1;1;5,465107173;0,66875;36,62420382;;25;;0;3;0;;
43;53;1;4;2;9;6,179655053;0,6825;38,08917197;;26;;0;0;0;;
43;53;3;4;3;25;7,378763874;0,70125;40,2866242;;27,5;;0;0;0;;
43;54;5;4;1;1;5,084920669;0,85725;34,30939227;;27;;0;1;0;;
43;54;1;4;2;9;5,645223778;0,8385;33,03867403;;26;;0;0;0;;
43;54;3;4;3;25;7,529860368;0,99375;47,6519337;;37,5;;0;0;0;;
43;55;5;4;1;1;1,071615658;0,003675;0,15625;;0,1;;0;0;0;;
43;55;1;4;2;9;6,425701402;0,6188;40,625;;26;;0;0;0;;
43;55;3;4;3;25;9,340985907;0,619875;74,21875;;47,5;;0;0;0;;
43;56;5;4;1;1;1,138108853;0,00735;0,312075984;;0,2;;0;0;0;;
43;56;1;4;2;9;6,420487893;0,6201;40,56987788;;26;;0;0;0;;
43;56;3;4;3;25;9,333554645;0,62225;74,11804613;;47,5;;0;0;0;;
43;57;1;4;2;9;6,415282823;0,6214;40,51490515;;26;;0;0;0;;
43;57;5;4;1;1;1,200370755;0,011025;0,467479675;;0,3;;0;0;0;;
43;57;3;4;3;25;9,326134528;0,624625;74,01761518;;47,5;;0;0;0;;
43;58;5;4;1;1;1,057762362;0,004475;0,128348214;;0,1;;0;0;0;;
43;58;1;4;2;9;6,93174604;0,9996;53,90625;;42;;0;1;0;;
43;58;3;4;3;25;8,271877897;0,999875;60,96540179;;47,5;;0;0;0;;
43;59;5;4;1;1;4,735532724;1,78875;41,56626506;;45;;0;9;0;;
43;59;1;4;2;9;5,18090587;1,7325;38,79518072;;42;;0;0;0;;
43;59;3;4;3;25;6,091350224;1,63125;34,63855422;;37,5;;0;2;0;;
43;60;5;4;1;1;4,55111138;2,0875;43,07116105;;50;;0;6;0;;
43;60;1;4;2;9;4,205802932;1,3975;22,39700375;;26;;0;0;0;;
43;60;3;4;3;25;6,448182218;2,185;49,53183521;;57,5;;0;1;0;;
44;1;3;1;1;1;-45,09115379;51,360125;38,3;;38,3;;;0;;;
44;1;1;1;2;9;-790,2536597;822,01842;1000;;1000;;;0;;;
44;1;2;1;3;25;-43,40399529;51,360125;38,3;;38,3;;;0;;;
44;2;3;1;1;1;-221,1522151;229,8872022;75,3;;75,3;;;0;;;
44;2;2;1;3;25;-189,9744261;197,0454939;25;;25;;;3;;;
44;2;1;1;2;9;-61,36405993;64,38068056;0,1;;0,1;;;1;;;
44;3;3;1;1;1;-46,31602989;56,38082;100,3;;100,3;;;0;;;
44;3;1;1;2;9;-77,58553289;88,494245;110;;110;;;1;;;
44;3;2;1;3;25;-38,91576468;45,24032;15;;15;;;2;;;
44;4;1;1;2;9;-63,12774175;73,80482;105;;105;;;1;;;
44;4;2;1;3;25;-69,41376468;75,73832;15;;15;;;1;;;
44;4;3;1;1;1;-60,72304067;70,01282;85,3;;85,3;;;0;;;
44;5;2;1;3;25;-82,23839941;89,30946722;25;;25;;;2;;;
44;5;1;1;2;9;-76,30008844;87,20880056;110;;110;;;0;;;
44;5;3;1;1;1;-62,62339022;69,42780056;45,3;;45,3;;;1;;;
44;6;2;1;3;25;-83,69533441;90,76640222;25;;25;;;1;;;
44;6;1;1;2;9;-77,97149064;88,64856889;105;;105;;;0;;;
44;6;3;1;1;1;-80,53078742;86,55573556;35,3;;35,3;;;0;;;
44;7;3;1;1;1;-97,30234796;104,8056806;55,3;;55,3;;;0;;;
44;7;1;1;2;9;-87,14196844;98,05068056;110;;110;;;0;;;
44;7;2;1;3;25;-393,7194687;416,6323472;500;;500;;;2;;;
44;8;1;1;2;9;-295,815224;306,4923022;105;;105;;;0;;;
44;8;2;1;3;25;-36,47161054;41,48160056;0,1;;0,1;;;1;;;
44;8;3;1;1;1;-377,4852291;389,7856356;150,3;;150,3;;;0;;;
44;9;2;1;3;25;-307,2216601;318,402;100;;100;;;1;;;
44;9;1;1;2;9;-229,7534985;240,193805;100;;100;;;0;;;
44;9;3;1;1;1;-154,5034792;158,540805;15,3;;15,3;;;0;;;
44;10;3;1;1;1;-266,4200658;272,4450139;35,3;;35,3;;;0;;;
44;10;1;1;2;9;-250,8079356;261,4850139;105;;105;;;0;;;
44;10;2;1;3;25;-243,3488961;254,3033472;95;;95;;;1;;;
44;11;2;1;3;25;-288,8590813;300,2608356;105;;105;;;3;;;
44;11;3;1;1;1;-293,4564252;300,2608356;45,3;;45,3;;;0;;;
44;11;1;1;2;9;-214,8053799;217,8220006;0,1;;0,1;;;0;;;
44;12;1;1;2;9;-349,3944157;359,8347222;100;;100;;;1;;;
44;12;2;1;3;25;-268,674473;280,0762272;105;;105;;;1;;;
44;12;3;1;1;1;-248,4289138;250,9388939;5,3;;5,3;;;0;;;
44;13;1;1;2;9;-313,4696023;324,1466806;105;;105;;;0;;;
44;13;3;1;1;1;-361,800866;369,9433472;65,3;;65,3;;;0;;;
44;13;2;1;3;25;-261,0305458;268,9866756;38,3;;38,3;;;1;;;
44;14;2;1;3;25;-309,1666848;314,186645;0,2;;0,2;;;2;;;
44;14;3;1;1;1;-336,9718388;345,11432;65,3;;65,3;;;0;;;
44;14;1;1;2;9;-300,4341961;308,74082;60;;60;;;0;;;
44;15;1;1;2;9;-275,8219698;278,85512;0,2;;0,2;;;0;;;
44;15;2;1;3;25;-399,6001401;410,78048;100;;100;;;4;;;
44;15;3;1;1;1;-317,1592988;325,30178;65,3;;65,3;;;0;;;
44;16;3;1;1;1;-297,0675855;298,5841606;1,3;;1,3;;;7;;;
44;16;2;1;3;25;-276,2520052;282,5765606;15;;15;;;4;;;
44;16;1;1;2;9;-1654,7238;1686,488561;1000;;1000;;;0;;;
44;17;2;1;3;25;-1051,016566;1059,67682;50;;50;;;6;;;
44;17;1;1;2;9;-85,56178437;88,578405;0,1;;0,1;;;0;;;
44;17;3;1;1;1;-1093,746087;1101,870125;65;;65;;;5;;;
44;18;1;1;2;9;-2216,141962;2247,906722;1000;;1000;;;0;;;
44;18;2;1;3;25;-572,8012016;578,2784272;5;;5;;;5;;;
44;18;3;1;1;1;-614,2855109;622,0957606;60;;60;;;1;;;
44;19;1;1;2;9;-281,1157266;284,1323472;0,1;;0,1;;;1;;;
44;19;3;1;1;1;-1504,814472;1511,596802;45;;45;;;0;;;
44;19;2;1;3;25;-3745,751848;3777,767469;1000;;1000;;;1;;;
44;20;3;1;1;1;-4504,835025;4536,473609;1000;;1000;;;0;;;
44;20;1;1;2;9;-2113,071344;2116,104494;0,2;;0,2;;;0;;;
44;20;2;1;3;25;-578,4352077;585,5062756;25;;25;;;2;;;
44;21;3;1;1;1;-915,6091912;916,658;0,1;;0,1;;;0;;;
44;21;1;1;2;9;-2767,170599;2770,18722;0,1;;0,1;;;0;;;
44;21;2;1;3;25;-2707,11051;2712,1205;0,1;;0,1;;;3;;;
44;22;1;1;2;9;-1945,568059;1948,601209;0,2;;0,2;;;0;;;
44;22;3;1;1;1;-1964,679111;1967,995736;10;;10;;;0;;;
44;22;2;1;3;25;-1943,393811;1948,403801;0,1;;0,1;;;1;;;
44;23;1;1;2;9;-1883,377513;1886,394134;0,1;;0,1;;;0;;;
44;23;3;1;1;1;-1986,812504;1994,936542;65;;65;;;0;;;
44;23;2;1;3;25;-1881,762667;1886,782627;0,2;;0,2;;;1;;;
44;24;2;1;3;25;-1918,229962;1924,787401;18;;18;;;1;;;
44;24;1;1;2;9;-4302,195782;4333,960542;1000;;1000;;;0;;;
44;24;3;1;1;1;-1881,897589;1890,021627;65;;65;;;0;;;
44;25;1;1;2;9;-1286,97614;1289,992761;0,1;;0,1;;;0;;;
44;25;3;1;1;1;-3227,884618;3228,933427;0,1;;0,1;;;0;;;
44;25;2;1;3;25;-3389,408037;3395,965476;18;;18;;;0;;;
44;26;2;1;3;25;-2417,263877;2422,273867;0,1;;0,1;;;0;;;
44;26;3;1;1;1;-2460,78376;2461,832569;0,1;;0,1;;;0;;;
44;26;1;1;2;9;-2459,021317;2462,054467;0,2;;0,2;;;0;;;
44;27;2;1;3;25;-2384,745682;2390,828445;12;;12;;;1;;;
44;27;1;1;2;9;-2361,643424;2364,660045;0,1;;0,1;;;1;;;
44;27;3;1;1;1;-2467,503617;2474,645045;50;;50;;;0;;;
44;28;1;1;2;9;-2368,244615;2371,261236;0,1;;0,1;;;0;;;
44;28;3;1;1;1;-2364,119807;2371,261236;50;;50;;;0;;;
44;28;2;1;3;25;-2365,178473;2371,261236;12;;12;;;1;;;
45;1;5;2;3;25;7,950004712;0,006125;38,3;;38,3;;;0;;;
45;1;4;2;2;9;7,514953106;0,10082;49;;49;;;0;;;
45;1;6;2;1;1;6,262846207;0,006125;38,3;;38,3;;;0;;;
45;2;4;2;2;9;7,407929598;0,008268889;46;;46;;;2;;;
45;2;6;2;1;1;6,364697015;0,038427222;40;;40;;;1;;;
45;2;5;2;3;25;8,023830526;0,038427222;40;;40;;;0;;;
45;3;5;2;3;25;8,150069029;0,096142222;43;;43;;;1;;;
45;3;4;2;2;9;6,988157778;0,011842222;40;;40;;;0;;;
45;3;6;2;1;1;6,656454428;0,125875556;45;;45;;;1;;;
45;4;5;2;3;25;8,206991376;0,159608889;45;;45;;;0;;;
45;4;6;2;1;1;6,656454428;0,125875556;45;;45;;;0;;;
45;4;4;2;2;9;7,177122932;0,239075556;46;;46;;;0;;;
45;5;4;2;2;9;7,047527006;0,300942222;45;;45;;;0;;;
45;5;5;2;3;25;8,04062471;0,325975556;45;;45;;;0;;;
45;5;6;2;1;1;6,356340692;0,276908889;43;;43;;;1;;;
45;6;4;2;2;9;6,882327006;0,466142222;45;;45;;;0;;;
45;6;5;2;3;25;7,900458043;0,466142222;45;;45;;;0;;;
45;6;6;2;1;1;6,253121094;0,529208889;45;;45;;;1;;;
45;7;5;2;3;25;7,649658043;0,716942222;45;;45;;;0;;;
45;7;6;2;1;1;6,222652873;0,918775556;50;;50;;;4;;;
45;7;4;2;2;9;6,631527006;0,716942222;45;;45;;;0;;;
45;8;5;2;3;25;7,02902447;0,716942222;35;;35;;;0;;;
45;8;6;2;1;1;5,863554428;0,918775556;45;;45;;;1;;;
45;8;4;2;2;9;6,202860339;1,145608889;45;;45;;;0;;;
45;9;4;2;2;9;5,908338971;3,88962;87;;87;;;0;;;
45;9;5;2;3;25;6,678746692;1,06722;35;;35;;;0;;;
45;9;6;2;1;1;5,830708429;1,31072;50;;50;;;1;;;
45;10;6;2;1;1;2,948124444;1,051875556;15;;15;;;3;;;
45;10;4;2;2;9;6,739457804;1,006508889;51;;51;;;0;;;
45;10;5;2;3;25;4,23822471;4,128375556;45;;45;;;0;;;
45;11;6;2;1;1;2,865846207;3,403125;38,3;;38,3;;;2;;;
45;11;5;2;3;25;6,123383932;0,58482;20;;20;;;0;;;
45;11;4;2;2;9;3,11995766;0,04232;1;;1;;;0;;;
45;12;6;2;1;1;6,329324983;0,453005;45;;45;;;1;;;
45;12;5;2;3;25;7,086684712;0,869445;38,3;;38,3;;;0;;;
45;12;4;2;2;9;5,077089228;2,27138;45;;45;;;0;;;
45;13;5;2;3;25;5,007443958;0,091575556;1;;1;;;0;;;
45;13;6;2;1;1;5,490316094;1,292013889;45;;45;;;3;;;
45;13;4;2;2;9;6,056455339;1,292013889;45;;45;;;0;;;
45;14;5;2;3;25;5,598920265;2,76768;45;;45;;;0;;;
45;14;6;2;1;1;6,320249983;0,46208;45;;45;;;0;;;
45;14;4;2;2;9;6,886389228;0,46208;45;;45;;;0;;;
45;15;5;2;3;25;6,970255526;1,092002222;40;;40;;;0;;;
45;15;4;2;2;9;6,010300339;1,338168889;45;;45;;;0;;;
45;15;6;2;1;1;5,421268377;1,286935556;44;;44;;;3;;;
45;16;6;2;1;1;5,247749983;1,53458;45;;45;;;1;;;
45;16;5;2;3;25;4,980439514;0,11858;1;;1;;;0;;;
45;16;4;2;2;9;5,77982;1,22018;40;;40;;;0;;;
45;17;5;2;3;25;5,488023932;1,22018;20;;20;;;0;;;
45;17;4;2;2;9;7,069684387;1,70528;68;;68;;;0;;;
45;17;6;2;1;1;6,320249983;0,46208;45;;45;;;0;;;
45;18;5;2;3;25;5,465455526;2,596802222;40;;40;;;0;;;
45;18;6;2;1;1;5,426861094;1,355468889;45;;45;;;3;;;
45;18;4;2;2;9;7,419495499;1,355468889;68;;68;;;0;;;
45;19;5;2;3;25;5,52192;2,47808;39;;39;;;0;;;
45;19;4;2;2;9;6,177189228;1,17128;45;;45;;;0;;;
45;19;6;2;1;1;4,11502;1,88498;35;;35;;;3;;;
45;20;5;2;3;25;6,098586692;1,64738;35;;35;;;0;;;
45;20;4;2;2;9;5,366485848;1,452605;37,5;;37,5;;;0;;;
45;20;6;2;1;1;4,222948429;2,91848;50;;50;;;2;;;
45;21;6;2;1;1;5,028645885;2,454668889;55;;55;;;2;;;
45;21;5;2;3;25;5,627847454;2,182402222;36;;36;;;0;;;
45;21;4;2;2;9;2,620039444;0,379960556;0;;0;;;0;;;
45;22;4;2;2;9;2,378764711;6,223560556;65;;65;;;0;;;
45;22;5;2;3;25;6,707806137;1,038160556;35;;35;;;0;;;
45;22;6;2;1;1;6,399087551;1,084227222;55;;55;;;0;;;
45;23;5;2;3;25;4,510437932;2,905760556;30;;30;;;0;;;
45;23;6;2;1;1;4,186695652;2,082275556;38,3;;38,3;;;3;;;
45;23;4;2;2;9;4,891474727;4,430542222;77,9;;77,9;;;0;;;
45;24;5;2;3;25;3,460269774;4,023045;31;;31;;;0;;;
45;24;4;2;2;9;5,707608495;1,285245;39,9;;39,9;;;0;;;
45;24;6;2;1;1;2,231749983;4,55058;45;;45;;;1;;;
45;25;6;2;1;1;3,621823429;3,519605;50;;50;;;2;;;
45;25;4;2;2;9;3,720645748;3,9605;50;;50;;;0;;;
45;25;5;2;3;25;3,903414514;1,195605;1;;1;;;0;;;
45;26;4;2;2;9;5,282210192;2,398935556;50;;50;;;0;;;
45;26;6;2;1;1;4,717227761;2,065102222;45;;45;;;2;;;
45;26;5;2;3;25;2,853244228;3,062835556;10;;10;;;0;;;
45;27;5;2;3;25;3,713319765;2,611235556;15;;15;;;0;;;
45;27;6;2;1;1;4,519927761;2,262402222;45;;45;;;0;;;
45;27;4;2;2;9;5,180646376;3,508427222;66,5;;66,5;;;0;;;
45;28;4;2;2;9;5,626238043;3,062835556;66,5;;66,5;;;0;;;
45;28;6;2;1;1;3,587812551;3,895502222;55;;55;;;1;;;
45;28;5;2;3;25;3,066862932;4,349335556;30;;30;;;0;;;
45;29;6;2;1;1;0,41218634;1,002027222;1;;1;;;5;;;
45;29;4;2;2;9;4,33521888;2,052268889;31,8;;31,8;;;0;;;
45;29;5;2;3;25;2,674973923;4,396093889;25;;25;;;0;;;
45;30;4;2;2;9;4,886896273;4,386722222;77;;77;;;0;;;
45;30;6;2;1;1;2,591010652;3,677960556;38,3;;38,3;;;4;;;
45;30;5;2;3;25;5,763528377;0,944675556;20;;20;;;0;;;
45;31;6;2;1;1;2,930836094;3,851493889;45;;45;;;2;;;
45;31;4;2;2;9;5,987716273;3,285902222;77;;77;;;0;;;
45;31;5;2;3;25;3,269629598;4,146568889;30;;30;;;0;;;
45;32;4;2;2;9;4,894730776;1,350267222;30;;30;;;1;;;
45;32;5;2;3;25;-0,553628951;10,65313389;77;;77;;;0;;;
45;32;6;2;1;1;1,988257015;4,414867222;40;;40;;;6;;;
45;33;6;2;1;1;0,558266111;3,441733889;15;;15;;;6;;;
45;33;4;2;2;9;-5,011037081;15,30666722;97;;97;;;0;;;
45;33;5;2;3;25;5,504933923;1,566133889;25;;25;;;0;;;
45;34;5;2;3;25;1,229952291;3,869067222;1;;1;;;0;;;
45;34;6;2;1;1;-4,509017546;12,31926722;60;;60;;;7;;;
45;34;4;2;2;9;5,032284673;0,798667222;25;;25;;;0;;;
45;35;5;2;3;25;1,489980575;3,987245;5;;5;;;0;;;
45;35;4;2;2;9;-0,168729489;9,453125;77,2;;77,2;;;0;;;
45;35;6;2;1;1;4,172204676;3,638045;60;;60;;;0;;;
45;36;6;2;1;1;1,414444676;6,395805;60;;60;;;0;;;
45;36;4;2;2;9;2,905252387;0,836405;5;;5;;;0;;;
45;36;5;2;3;25;-1,057725217;6,973805;10;;10;;;0;;;
45;37;6;2;1;1;4,81744912;2,992800556;60;;60;;;0;;;
45;37;4;2;2;9;-0,453843359;8,760467222;60;;60;;;0;;;
45;37;5;2;3;25;2,858758353;2,618467222;5;;5;;;0;;;
45;38;6;2;1;1;3,070115787;4,740133889;60;;60;;;0;;;
45;38;5;2;3;25;0,676612561;5,239467222;10;;10;;;0;;;
45;38;4;2;2;9;3,566489974;4,740133889;60;;60;;;0;;;
45;39;6;2;1;1;2,398782454;5,411467222;60;;60;;;0;;;
45;39;4;2;2;9;2,895156641;5,411467222;60;;60;;;0;;;
45;39;5;2;3;25;0,380421431;5,944133889;15;;15;;;0;;;
45;40;5;2;3;25;-0,415732744;7,486800556;25;;25;;;0;;;
45;40;6;2;1;1;2,042196094;4,740133889;45;;45;;;3;;;
45;40;4;2;2;9;1,993489974;6,313133889;60;;60;;;0;;;
45;41;4;2;2;9;1,613378863;6,693245;60;;60;;;0;;;
45;41;6;2;1;1;-0,730995324;8,541245;60;;60;;;1;;;
45;41;5;2;3;25;0,580958932;6,127245;20;;20;;;0;;;
45;42;6;2;1;1;0,469196094;6,313133889;45;;45;;;1;;;
45;42;4;2;2;9;0,195489974;8,111133889;60;;60;;;0;;;
45;42;5;2;3;25;-1,68939941;8,760467222;25;;25;;;0;;;
45;43;6;2;1;1;-0,828891527;5,411467222;20;;20;;;1;;;
45;43;4;2;2;9;-2,587772286;12,48726722;89;;89;;;0;;;
45;43;5;2;3;25;-0,983929956;7,692133889;20;;20;;;0;;;
45;44;6;2;1;1;-7,21775088;15,02800056;60;;60;;;2;;;
45;44;5;2;3;25;-2,50159941;9,572667222;25;;25;;;0;;;
45;44;4;2;2;9;1,006161048;8,893333889;89;;89;;;0;;;
45;45;6;2;1;1;-9,924234242;19,41106722;89;;89;;;1;;;
45;45;5;2;3;25;-6,581729956;13,28993389;20;;20;;;0;;;
45;45;4;2;2;9;-0,343664661;7,692133889;45;;45;;;0;;;
45;46;5;2;3;25;-9,015132744;16,08620056;25;;25;;;0;;;
45;46;6;2;1;1;-1,377751015;7,646722222;38,3;;38,3;;;1;;;
45;46;4;2;2;9;-13,94250562;23,84200056;89;;89;;;0;;;
45;47;6;2;1;1;-9,154844099;12,47146889;10;;10;;;5;;;
45;47;4;2;2;9;-1,849162557;8,094160556;30;;30;;;0;;;
45;47;5;2;3;25;-9,714556623;16,42276056;20;;20;;;0;;;
45;48;4;2;2;9;-2,710260221;5,792467222;0,5;;0,5;;;0;;;
45;48;6;2;1;1;-8,032612239;14,81494222;45;;45;;;3;;;
45;48;5;2;3;25;-3,02987441;10,10094222;25;;25;;;0;;;
45;49;5;2;3;25;-0,588116068;7,29632;20;;20;;;0;;;
45;49;4;2;2;9;-7,466610565;15,016445;48;;48;;;0;;;
45;49;6;2;1;1;-1,121368689;3,76712;6;;6;;;2;;;
45;50;4;2;2;9;-0,186484134;9,018245;69;;69;;;0;;;
45;50;5;2;3;25;0,073622812;6,997445;25;;25;;;0;;;
45;50;6;2;1;1;-4,815315017;11,597645;45;;45;;;1;;;
45;51;6;2;1;1;-2,511775765;5,828400556;10;;10;;;4;;;
45;51;4;2;2;9;0,951981091;4,038008889;15,9;;15,9;;;0;;;
45;51;5;2;3;25;-2,809196623;9,517400556;20;;20;;;0;;;
45;52;5;2;3;25;2,662462812;4,408605;25;;25;;;0;;;
45;52;6;2;1;1;-0,63498021;3,951605;10;;10;;;0;;;
45;52;4;2;2;9;1,018432482;4,88072;25,8;;25,8;;;0;;;
45;53;6;2;1;1;0,44380479;2,87282;10;;10;;;0;;;
45;53;5;2;3;25;4,201883932;2,50632;20;;20;;;0;;;
45;53;4;2;2;9;3,027217195;2,880405;25,9;;25,9;;;0;;;
45;54;6;2;1;1;1,833315901;1,483308889;10;;10;;;0;;;
45;54;4;2;2;9;4,427319228;1,488760556;26;;26;;;0;;;
45;54;5;2;3;25;5,30292559;1,768142222;25;;25;;;0;;;
45;55;4;2;2;9;5,192356409;0,732168889;26,1;;26,1;;;0;;;
45;55;6;2;1;1;3,068319444;0,931680556;15;;15;;;1;;;
45;55;5;2;3;25;6,631720823;1,324408889;38,3;;38,3;;;0;;;
45;56;4;2;2;9;5,403749901;0,529208889;26,2;;26,2;;;0;;;
45;56;6;2;1;1;3,881948473;0,700627222;20;;20;;;1;;;
45;56;5;2;3;25;7,430169157;0,525960556;38,3;;38,3;;;0;;;
45;57;6;2;1;1;4,295375139;0,287200556;20;;20;;;0;;;
45;57;4;2;2;9;5,669706334;0,296867222;26,6;;26,6;;;0;;;
45;57;5;2;3;25;7,668929157;0,287200556;38,3;;38,3;;;0;;;
45;58;4;2;2;9;5,867638001;0,098935556;26,6;;26,6;;;0;;;
45;58;5;2;3;25;7,857194157;0,098935556;38,3;;38,3;;;0;;;
45;58;6;2;1;1;4,483640139;0,098935556;20;;20;;;0;;;
46;1;7;3;2;9;7,681145748;6,31089E-33;50;;50;;;0;;;
46;1;8;3;3;25;5,116079783;0,8;10;;10;;;0;;;
46;1;9;3;1;1;4,132575695;0,45;20;;20;;;0;;;
46;2;8;3;3;25;5,643857561;0,272222222;10;;10;;;0;;;
46;2;9;3;1;1;4,568275968;0,227555556;22;;22;;;0;;;
46;2;7;3;2;9;8,217734974;0,088888889;60;;60;;;1;;;
46;3;9;3;1;1;4,6875;0,3125;24;;24;;;0;;;
46;3;8;3;3;25;6,08255532;0,242;15;;15;;;1;;;
46;3;7;3;2;9;8,743694417;0,1445;70;;70;;;1;;;
46;4;9;3;1;1;4,968596867;0,227555556;26;;26;;;0;;;
46;4;7;3;2;9;8,615972195;0,272222222;70;;70;;;0;;;
46;4;8;3;3;25;6,153735349;0,249388889;16;;16;;;1;;;
46;5;9;3;1;1;4,679111111;0,320888889;24;;24;;;0;;;
46;5;7;3;2;9;9,345092243;0,088888889;80;;80;;;3;;;
46;5;8;3;3;25;6,23135181;0,249388889;17;;17;;;2;;;
46;6;7;3;2;9;9,265925577;0,168055556;80;;80;;;0;;;
46;6;9;3;1;1;5,282442585;0,102722222;28;;28;;;0;;;
46;6;8;3;3;25;6,590648377;0,117555556;20;;20;;;1;;;
46;7;7;3;2;9;9,365925577;0,068055556;80;;80;;;0;;;
46;7;9;3;1;1;5,420336686;0,056888889;29;;29;;;0;;;
46;7;8;3;3;25;7,04884559;0,022222222;25;;25;;;1;;;
46;8;7;3;2;9;9,428425577;0,005555556;80;;80;;;0;;;
46;8;9;3;1;1;5,565042141;0,002722222;30;;30;;;0;;;
46;8;8;3;3;25;7,138706206;0,002722222;26;;26;;;1;;;
46;9;7;3;2;9;9,424592243;0,009388889;80;;80;;;0;;;
46;9;8;3;3;25;7,13203954;0,009388889;26;;26;;;0;;;
46;9;9;3;1;1;5,724507091;0,020055556;32;;32;;;0;;;
46;10;8;3;3;25;7,061206206;0,080222222;26;;26;;;0;;;
46;10;9;3;1;1;5,808524228;0,107555556;34;;34;;;0;;;
46;10;7;3;2;9;9,270490164;0,056888889;78;;78;;;1;;;
46;11;9;3;1;1;5,833373641;0,249388889;36;;36;;;0;;;
46;11;7;3;2;9;9,120656831;0,206722222;78;;78;;;0;;;
